soa,relationproportion,lexicality,relation,prime,target,item,participant,sex,age,bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB29,Mujer,18,7,17,20,9,3,4,4,2,540.35
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB32,Mujer,18,13,28,20,15,3,2,4,3,764.02
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB39,Mujer,19,11,16,14,9,3,1,2,0,507.27
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA02,Mujer,17,13,9,16,7,0,3,3,0,667.04
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA09,Mujer,18,9,8,17,9,1,3,4,3,501.05
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA14,Hombre,19,8,13,13,15,1,1,1,3,440.66
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA15,Mujer,18,16,17,25,22,6,6,8,2,765.45
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB10,Mujer,19,10,16,11,8,3,1,0,1,684.64
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB25,Mujer,19,4,13,8,8,1,1,3,3,NA
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB30,Mujer,19,15,12,28,8,0,4,4,0,537.24
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB31,Mujer,24,20,18,14,8,1,2,1,0,586.8
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB33,Mujer,20,12,25,31,22,1,8,8,5,623.21
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB38,Mujer,18,15,20,19,13,3,1,7,3,821.29
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA03,Mujer,19,20,10,19,9,0,2,5,2,599.33
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA05,Hombre,20,12,18,26,8,4,3,2,0,723.59
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA08,Mujer,19,10,17,19,10,1,3,6,0,608.21
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA13,Mujer,22,11,17,9,8,4,2,5,4,481.16
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA28,Mujer,20,4,14,13,10,0,2,2,3,435.78
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA35,Mujer,18,15,23,14,19,7,1,7,4,630.77
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB03,Mujer,18,17,16,14,13,3,1,6,3,528.94
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB04,Mujer,23,11,14,13,9,2,2,5,1,628.53
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB05,Mujer,18,12,28,20,12,4,2,3,2,579.66
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB37,Mujer,20,14,24,29,13,3,8,5,4,491.43
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA11,Mujer,19,8,20,21,16,4,2,10,4,682.97
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA24,Mujer,22,20,10,11,8,0,3,1,1,658.51
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA32,Mujer,19,11,15,20,9,3,3,5,0,672.92
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA37,Mujer,20,9,14,28,14,2,5,9,3,512.92
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA44,Mujer,18,4,20,24,17,3,6,10,2,475.85
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB06,Mujer,17,14,14,28,20,5,5,6,4,866.34
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB22,Hombre,18,13,22,24,17,7,2,8,5,857.66
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB34,Mujer,18,14,14,26,15,1,6,5,5,422.97
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB35,Mujer,19,12,29,26,11,5,3,4,2,810.22
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA20,Mujer,20,12,18,15,12,1,1,5,1,585.22
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA31,Mujer,18,15,21,21,11,3,1,4,1,564.18
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA42,Hombre,18,11,11,12,8,0,1,4,2,597.09
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB14,Mujer,19,7,29,15,11,3,1,4,2,381.58
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB28,Mujer,20,12,21,12,13,1,2,1,1,584.87
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA12,Mujer,21,14,16,17,19,1,5,4,2,567.06
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA27,Mujer,21,14,17,26,17,1,3,9,0,717.37
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA39,Mujer,24,4,17,18,14,0,1,1,1,503.78
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA45,Mujer,22,20,15,13,13,1,1,2,1,720.84
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB18,Mujer,21,12,19,13,18,3,1,3,4,514.98
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB24,Mujer,20,14,27,16,17,5,3,10,5,515.47
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB36,Hombre,25,9,21,13,15,3,0,1,5,625.96
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA18,Mujer,19,6,18,14,11,3,2,3,2,497.34
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA33,Mujer,18,11,26,24,14,7,2,0,1,583.5
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB08,Mujer,18,4,22,18,11,4,1,3,3,722.43
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB13,Mujer,19,16,31,24,14,4,1,4,1,607.07
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA38,Mujer,23,8,10,22,10,3,4,3,1,638.36
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA43,Mujer,20,10,30,18,16,8,2,7,4,727.77
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB40,Mujer,20,13,13,9,11,2,2,0,1,805.7
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB41,Mujer,21,9,25,23,14,7,2,8,3,540.49
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB42,Mujer,20,8,20,13,8,3,3,3,1,621.37
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA01,Mujer,23,14,13,9,6,2,1,1,2,581.57
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA22,Hombre,22,20,15,23,12,0,1,0,0,427.83
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA07,Mujer,18,18,24,28,19,3,2,8,1,1012.92
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA10,Mujer,19,12,15,23,14,1,1,6,1,NA
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA26,Mujer,18,12,23,27,19,5,4,5,3,923.26
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB07,Mujer,22,16,20,20,16,5,1,4,3,918.34
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA25,Mujer,22,10,16,9,6,2,1,2,1,536.79
short,0.07,word,related,clarification,EXISTENCIAL,31104,IA36,Mujer,20,9,16,21,15,3,2,5,3,664.26
short,0.07,word,related,clarification,EXISTENCIAL,31104,IB19,Mujer,20,4,13,16,6,0,2,1,5,NA
short,0.215,word,related,a,RING,31105,IA06,Mujer,20,13,9,12,9,0,2,4,0,446.16
short,0.215,word,related,a,RING,31105,IA16,Mujer,19,12,15,12,10,1,1,5,0,475.17
short,0.215,word,related,a,RING,31105,IA21,Mujer,19,16,30,29,16,5,6,5,7,587.79
short,0.215,word,related,a,RING,31105,IA29,Mujer,20,13,14,17,7,1,2,1,2,738.28
short,0.215,word,related,a,RING,31105,IA30,Mujer,20,10,13,18,10,3,2,4,0,456.19
short,0.215,word,related,a,RING,31105,IA34,Mujer,20,12,9,19,8,0,1,2,0,576.78
short,0.215,word,related,a,RING,31105,IA40,Mujer,20,20,19,27,15,2,5,6,2,476.82
short,0.215,word,related,a,RING,31105,IA41,Mujer,18,20,16,22,13,4,3,9,2,554.35
short,0.215,word,related,a,RING,31105,IB02,Mujer,19,14,21,17,24,5,2,4,0,537.35
short,0.215,word,related,a,RING,31105,IB15,Mujer,19,9,13,20,7,0,2,4,0,493.51
short,0.215,word,related,a,RING,31105,IB16,Hombre,17,13,20,19,10,8,3,3,1,373.24
short,0.215,word,related,a,RING,31105,IB17,Mujer,23,14,14,15,12,3,2,2,1,591.95
short,0.215,word,related,a,RING,31105,IB20,Hombre,19,17,24,36,26,3,5,11,5,604.41
short,0.215,word,related,a,RING,31105,IB21,Mujer,20,12,12,24,10,0,4,1,2,530.58
short,0.215,word,related,a,RING,31105,IB23,Mujer,19,12,17,18,14,2,1,1,1,510.47
short,0.215,word,related,a,RING,31105,IB26,Mujer,18,4,13,22,9,0,2,2,0,450.06
short,0.215,word,related,a,RING,31105,IB27,Mujer,20,20,16,21,13,1,1,7,2,372.16
short,0.215,word,related,a,RING,31105,IB29,Mujer,18,7,17,20,9,3,4,4,2,576.56
short,0.215,word,related,a,RING,31105,IB32,Mujer,18,13,28,20,15,3,2,4,3,526.89
short,0.215,word,related,a,RING,31105,IB39,Mujer,19,11,16,14,9,3,1,2,0,477.09
short,0.215,word,related,a,RING,31105,IA02,Mujer,17,13,9,16,7,0,3,3,0,619.31
short,0.215,word,related,a,RING,31105,IA09,Mujer,18,9,8,17,9,1,3,4,3,497.15
short,0.215,word,related,a,RING,31105,IA14,Hombre,19,8,13,13,15,1,1,1,3,543.42
short,0.215,word,related,a,RING,31105,IA15,Mujer,18,16,17,25,22,6,6,8,2,529.03
short,0.215,word,related,a,RING,31105,IB10,Mujer,19,10,16,11,8,3,1,0,1,777.75
short,0.215,word,related,a,RING,31105,IB25,Mujer,19,4,13,8,8,1,1,3,3,965.95
short,0.215,word,related,a,RING,31105,IB30,Mujer,19,15,12,28,8,0,4,4,0,502.76
short,0.215,word,related,a,RING,31105,IB31,Mujer,24,20,18,14,8,1,2,1,0,448.15
short,0.215,word,related,a,RING,31105,IB33,Mujer,20,12,25,31,22,1,8,8,5,489.93
short,0.215,word,related,a,RING,31105,IB38,Mujer,18,15,20,19,13,3,1,7,3,524.29
short,0.215,word,related,a,RING,31105,IA03,Mujer,19,20,10,19,9,0,2,5,2,717.46
short,0.215,word,related,a,RING,31105,IA05,Hombre,20,12,18,26,8,4,3,2,0,379.92
short,0.215,word,related,a,RING,31105,IA08,Mujer,19,10,17,19,10,1,3,6,0,498.2
short,0.215,word,related,a,RING,31105,IA13,Mujer,22,11,17,9,8,4,2,5,4,610.08
short,0.215,word,related,a,RING,31105,IA28,Mujer,20,4,14,13,10,0,2,2,3,518.77
short,0.215,word,related,a,RING,31105,IA35,Mujer,18,15,23,14,19,7,1,7,4,523.99
short,0.215,word,related,a,RING,31105,IB03,Mujer,18,17,16,14,13,3,1,6,3,523.56
short,0.215,word,related,a,RING,31105,IB04,Mujer,23,11,14,13,9,2,2,5,1,533.99
short,0.215,word,related,a,RING,31105,IB05,Mujer,18,12,28,20,12,4,2,3,2,586.34
short,0.215,word,related,a,RING,31105,IB37,Mujer,20,14,24,29,13,3,8,5,4,362.83
short,0.215,word,related,a,RING,31105,IA11,Mujer,19,8,20,21,16,4,2,10,4,466.95
short,0.215,word,related,a,RING,31105,IA24,Mujer,22,20,10,11,8,0,3,1,1,722.52
short,0.215,word,related,a,RING,31105,IA32,Mujer,19,11,15,20,9,3,3,5,0,663.67
short,0.215,word,related,a,RING,31105,IA37,Mujer,20,9,14,28,14,2,5,9,3,587.95
short,0.215,word,related,a,RING,31105,IA44,Mujer,18,4,20,24,17,3,6,10,2,466.25
short,0.215,word,related,a,RING,31105,IB06,Mujer,17,14,14,28,20,5,5,6,4,743.67
short,0.215,word,related,a,RING,31105,IB22,Hombre,18,13,22,24,17,7,2,8,5,1041.47
short,0.215,word,related,a,RING,31105,IB34,Mujer,18,14,14,26,15,1,6,5,5,505.48
short,0.215,word,related,a,RING,31105,IB35,Mujer,19,12,29,26,11,5,3,4,2,580.9
short,0.215,word,related,a,RING,31105,IA20,Mujer,20,12,18,15,12,1,1,5,1,622.21
short,0.215,word,related,a,RING,31105,IA31,Mujer,18,15,21,21,11,3,1,4,1,693.54
short,0.215,word,related,a,RING,31105,IA42,Hombre,18,11,11,12,8,0,1,4,2,628.4
short,0.215,word,related,a,RING,31105,IB14,Mujer,19,7,29,15,11,3,1,4,2,361.77
short,0.215,word,related,a,RING,31105,IB28,Mujer,20,12,21,12,13,1,2,1,1,480.99
short,0.215,word,related,a,RING,31105,IA12,Mujer,21,14,16,17,19,1,5,4,2,632.37
short,0.215,word,related,a,RING,31105,IA27,Mujer,21,14,17,26,17,1,3,9,0,728.07
short,0.215,word,related,a,RING,31105,IA39,Mujer,24,4,17,18,14,0,1,1,1,554.73
short,0.215,word,related,a,RING,31105,IA45,Mujer,22,20,15,13,13,1,1,2,1,605.33
short,0.215,word,related,a,RING,31105,IB18,Mujer,21,12,19,13,18,3,1,3,4,428.49
short,0.215,word,related,a,RING,31105,IB24,Mujer,20,14,27,16,17,5,3,10,5,617.86
short,0.215,word,related,a,RING,31105,IB36,Hombre,25,9,21,13,15,3,0,1,5,507.44
short,0.215,word,related,a,RING,31105,IA18,Mujer,19,6,18,14,11,3,2,3,2,514.71
short,0.215,word,related,a,RING,31105,IA33,Mujer,18,11,26,24,14,7,2,0,1,603.19
short,0.215,word,related,a,RING,31105,IB08,Mujer,18,4,22,18,11,4,1,3,3,696.89
short,0.215,word,related,a,RING,31105,IB13,Mujer,19,16,31,24,14,4,1,4,1,440.44
short,0.215,word,related,a,RING,31105,IA38,Mujer,23,8,10,22,10,3,4,3,1,551.41
short,0.215,word,related,a,RING,31105,IA43,Mujer,20,10,30,18,16,8,2,7,4,NA
short,0.215,word,related,a,RING,31105,IB40,Mujer,20,13,13,9,11,2,2,0,1,621.66
short,0.215,word,related,a,RING,31105,IB41,Mujer,21,9,25,23,14,7,2,8,3,575.11
short,0.215,word,related,a,RING,31105,IB42,Mujer,20,8,20,13,8,3,3,3,1,645.03
short,0.215,word,related,a,RING,31105,IA01,Mujer,23,14,13,9,6,2,1,1,2,437.86
short,0.215,word,related,a,RING,31105,IA22,Hombre,22,20,15,23,12,0,1,0,0,389.16
short,0.215,word,related,a,RING,31105,IA07,Mujer,18,18,24,28,19,3,2,8,1,371.71
short,0.215,word,related,a,RING,31105,IA10,Mujer,19,12,15,23,14,1,1,6,1,NA
short,0.215,word,related,a,RING,31105,IA26,Mujer,18,12,23,27,19,5,4,5,3,646.07
short,0.215,word,related,a,RING,31105,IB07,Mujer,22,16,20,20,16,5,1,4,3,761.3
short,0.215,word,related,a,RING,31105,IA25,Mujer,22,10,16,9,6,2,1,2,1,519.48
short,0.215,word,related,a,RING,31105,IA36,Mujer,20,9,16,21,15,3,2,5,3,718
short,0.215,word,related,a,RING,31105,IB19,Mujer,20,4,13,16,6,0,2,1,5,NA
short,0.24,word,related,bay,SAND,31106,IA06,Mujer,20,13,9,12,9,0,2,4,0,544.01
short,0.24,word,related,bay,SAND,31106,IA16,Mujer,19,12,15,12,10,1,1,5,0,509.98
short,0.24,word,related,bay,SAND,31106,IA21,Mujer,19,16,30,29,16,5,6,5,7,1126.77
short,0.24,word,related,bay,SAND,31106,IA29,Mujer,20,13,14,17,7,1,2,1,2,623.62
short,0.24,word,related,bay,SAND,31106,IA30,Mujer,20,10,13,18,10,3,2,4,0,437.53
short,0.24,word,related,bay,SAND,31106,IA34,Mujer,20,12,9,19,8,0,1,2,0,544.04
short,0.24,word,related,bay,SAND,31106,IA40,Mujer,20,20,19,27,15,2,5,6,2,402.06
short,0.24,word,related,bay,SAND,31106,IA41,Mujer,18,20,16,22,13,4,3,9,2,637.07
short,0.24,word,related,bay,SAND,31106,IB02,Mujer,19,14,21,17,24,5,2,4,0,352.44
short,0.24,word,related,bay,SAND,31106,IB15,Mujer,19,9,13,20,7,0,2,4,0,NA
short,0.24,word,related,bay,SAND,31106,IB16,Hombre,17,13,20,19,10,8,3,3,1,411.91
short,0.24,word,related,bay,SAND,31106,IB17,Mujer,23,14,14,15,12,3,2,2,1,514.63
short,0.24,word,related,bay,SAND,31106,IB20,Hombre,19,17,24,36,26,3,5,11,5,480.42
short,0.24,word,related,bay,SAND,31106,IB21,Mujer,20,12,12,24,10,0,4,1,2,526.32
short,0.24,word,related,bay,SAND,31106,IB23,Mujer,19,12,17,18,14,2,1,1,1,497.46
short,0.24,word,related,bay,SAND,31106,IB26,Mujer,18,4,13,22,9,0,2,2,0,476.54
short,0.24,word,related,bay,SAND,31106,IB27,Mujer,20,20,16,21,13,1,1,7,2,418.43
short,0.24,word,related,bay,SAND,31106,IB29,Mujer,18,7,17,20,9,3,4,4,2,515.32
short,0.24,word,related,bay,SAND,31106,IB32,Mujer,18,13,28,20,15,3,2,4,3,501.37
short,0.24,word,related,bay,SAND,31106,IB39,Mujer,19,11,16,14,9,3,1,2,0,388.64
short,0.24,word,related,bay,SAND,31106,IA02,Mujer,17,13,9,16,7,0,3,3,0,623.51
short,0.24,word,related,bay,SAND,31106,IA09,Mujer,18,9,8,17,9,1,3,4,3,683.83
short,0.24,word,related,bay,SAND,31106,IA14,Hombre,19,8,13,13,15,1,1,1,3,542.1
short,0.24,word,related,bay,SAND,31106,IA15,Mujer,18,16,17,25,22,6,6,8,2,553.27
short,0.24,word,related,bay,SAND,31106,IB10,Mujer,19,10,16,11,8,3,1,0,1,543.26
short,0.24,word,related,bay,SAND,31106,IB25,Mujer,19,4,13,8,8,1,1,3,3,907.88
short,0.24,word,related,bay,SAND,31106,IB30,Mujer,19,15,12,28,8,0,4,4,0,462.17
short,0.24,word,related,bay,SAND,31106,IB31,Mujer,24,20,18,14,8,1,2,1,0,513.5
short,0.24,word,related,bay,SAND,31106,IB33,Mujer,20,12,25,31,22,1,8,8,5,555.19
short,0.24,word,related,bay,SAND,31106,IB38,Mujer,18,15,20,19,13,3,1,7,3,477.97
short,0.24,word,related,bay,SAND,31106,IA03,Mujer,19,20,10,19,9,0,2,5,2,769.37
short,0.24,word,related,bay,SAND,31106,IA05,Hombre,20,12,18,26,8,4,3,2,0,456.79
short,0.24,word,related,bay,SAND,31106,IA08,Mujer,19,10,17,19,10,1,3,6,0,521.22
short,0.24,word,related,bay,SAND,31106,IA13,Mujer,22,11,17,9,8,4,2,5,4,525.06
short,0.24,word,related,bay,SAND,31106,IA28,Mujer,20,4,14,13,10,0,2,2,3,526.74
short,0.24,word,related,bay,SAND,31106,IA35,Mujer,18,15,23,14,19,7,1,7,4,554.86
short,0.24,word,related,bay,SAND,31106,IB03,Mujer,18,17,16,14,13,3,1,6,3,478.26
short,0.24,word,related,bay,SAND,31106,IB04,Mujer,23,11,14,13,9,2,2,5,1,533.77
short,0.24,word,related,bay,SAND,31106,IB05,Mujer,18,12,28,20,12,4,2,3,2,521
short,0.24,word,related,bay,SAND,31106,IB37,Mujer,20,14,24,29,13,3,8,5,4,485.02
short,0.24,word,related,bay,SAND,31106,IA11,Mujer,19,8,20,21,16,4,2,10,4,561.6
short,0.24,word,related,bay,SAND,31106,IA24,Mujer,22,20,10,11,8,0,3,1,1,945.62
short,0.24,word,related,bay,SAND,31106,IA32,Mujer,19,11,15,20,9,3,3,5,0,703.28
short,0.24,word,related,bay,SAND,31106,IA37,Mujer,20,9,14,28,14,2,5,9,3,996.59
short,0.24,word,related,bay,SAND,31106,IA44,Mujer,18,4,20,24,17,3,6,10,2,375.19
short,0.24,word,related,bay,SAND,31106,IB06,Mujer,17,14,14,28,20,5,5,6,4,499.68
short,0.24,word,related,bay,SAND,31106,IB22,Hombre,18,13,22,24,17,7,2,8,5,582.89
short,0.24,word,related,bay,SAND,31106,IB34,Mujer,18,14,14,26,15,1,6,5,5,518.99
short,0.24,word,related,bay,SAND,31106,IB35,Mujer,19,12,29,26,11,5,3,4,2,610.23
short,0.24,word,related,bay,SAND,31106,IA20,Mujer,20,12,18,15,12,1,1,5,1,475.68
short,0.24,word,related,bay,SAND,31106,IA31,Mujer,18,15,21,21,11,3,1,4,1,524.06
short,0.24,word,related,bay,SAND,31106,IA42,Hombre,18,11,11,12,8,0,1,4,2,585.19
short,0.24,word,related,bay,SAND,31106,IB14,Mujer,19,7,29,15,11,3,1,4,2,NA
short,0.24,word,related,bay,SAND,31106,IB28,Mujer,20,12,21,12,13,1,2,1,1,508.36
short,0.24,word,related,bay,SAND,31106,IA12,Mujer,21,14,16,17,19,1,5,4,2,624.36
short,0.24,word,related,bay,SAND,31106,IA27,Mujer,21,14,17,26,17,1,3,9,0,624.05
short,0.24,word,related,bay,SAND,31106,IA39,Mujer,24,4,17,18,14,0,1,1,1,653.06
short,0.24,word,related,bay,SAND,31106,IA45,Mujer,22,20,15,13,13,1,1,2,1,613.18
short,0.24,word,related,bay,SAND,31106,IB18,Mujer,21,12,19,13,18,3,1,3,4,450.96
short,0.24,word,related,bay,SAND,31106,IB24,Mujer,20,14,27,16,17,5,3,10,5,586.39
short,0.24,word,related,bay,SAND,31106,IB36,Hombre,25,9,21,13,15,3,0,1,5,790.16
short,0.24,word,related,bay,SAND,31106,IA18,Mujer,19,6,18,14,11,3,2,3,2,697.57
short,0.24,word,related,bay,SAND,31106,IA33,Mujer,18,11,26,24,14,7,2,0,1,659.06
short,0.24,word,related,bay,SAND,31106,IB08,Mujer,18,4,22,18,11,4,1,3,3,1075.34
short,0.24,word,related,bay,SAND,31106,IB13,Mujer,19,16,31,24,14,4,1,4,1,428.32
short,0.24,word,related,bay,SAND,31106,IA38,Mujer,23,8,10,22,10,3,4,3,1,515.6
short,0.24,word,related,bay,SAND,31106,IA43,Mujer,20,10,30,18,16,8,2,7,4,634.53
short,0.24,word,related,bay,SAND,31106,IB40,Mujer,20,13,13,9,11,2,2,0,1,NA
short,0.24,word,related,bay,SAND,31106,IB41,Mujer,21,9,25,23,14,7,2,8,3,590.99
short,0.24,word,related,bay,SAND,31106,IB42,Mujer,20,8,20,13,8,3,3,3,1,486.4
short,0.24,word,related,bay,SAND,31106,IA01,Mujer,23,14,13,9,6,2,1,1,2,593.83
short,0.24,word,related,bay,SAND,31106,IA22,Hombre,22,20,15,23,12,0,1,0,0,545.37
short,0.24,word,related,bay,SAND,31106,IA07,Mujer,18,18,24,28,19,3,2,8,1,608.38
short,0.24,word,related,bay,SAND,31106,IA10,Mujer,19,12,15,23,14,1,1,6,1,666.46
short,0.24,word,related,bay,SAND,31106,IA26,Mujer,18,12,23,27,19,5,4,5,3,563.32
short,0.24,word,related,bay,SAND,31106,IB07,Mujer,22,16,20,20,16,5,1,4,3,1170.72
short,0.24,word,related,bay,SAND,31106,IA25,Mujer,22,10,16,9,6,2,1,2,1,NA
short,0.24,word,related,bay,SAND,31106,IA36,Mujer,20,9,16,21,15,3,2,5,3,573.22
short,0.24,word,related,bay,SAND,31106,IB19,Mujer,20,4,13,16,6,0,2,1,5,NA
short,0.11,word,related,masterly,CLASSROOM,31107,IA06,Mujer,20,13,9,12,9,0,2,4,0,479.09
short,0.11,word,related,masterly,CLASSROOM,31107,IA16,Mujer,19,12,15,12,10,1,1,5,0,430.27
short,0.11,word,related,masterly,CLASSROOM,31107,IA21,Mujer,19,16,30,29,16,5,6,5,7,863.21
short,0.11,word,related,masterly,CLASSROOM,31107,IA29,Mujer,20,13,14,17,7,1,2,1,2,680.97
short,0.11,word,related,masterly,CLASSROOM,31107,IA30,Mujer,20,10,13,18,10,3,2,4,0,392.21
short,0.11,word,related,masterly,CLASSROOM,31107,IA34,Mujer,20,12,9,19,8,0,1,2,0,548.06
short,0.11,word,related,masterly,CLASSROOM,31107,IA40,Mujer,20,20,19,27,15,2,5,6,2,446.1
short,0.11,word,related,masterly,CLASSROOM,31107,IA41,Mujer,18,20,16,22,13,4,3,9,2,491.35
short,0.11,word,related,masterly,CLASSROOM,31107,IB02,Mujer,19,14,21,17,24,5,2,4,0,487.87
short,0.11,word,related,masterly,CLASSROOM,31107,IB15,Mujer,19,9,13,20,7,0,2,4,0,484.25
short,0.11,word,related,masterly,CLASSROOM,31107,IB16,Hombre,17,13,20,19,10,8,3,3,1,442.6
short,0.11,word,related,masterly,CLASSROOM,31107,IB17,Mujer,23,14,14,15,12,3,2,2,1,606.64
short,0.11,word,related,masterly,CLASSROOM,31107,IB20,Hombre,19,17,24,36,26,3,5,11,5,511.14
short,0.11,word,related,masterly,CLASSROOM,31107,IB21,Mujer,20,12,12,24,10,0,4,1,2,883.82
short,0.11,word,related,masterly,CLASSROOM,31107,IB23,Mujer,19,12,17,18,14,2,1,1,1,666.86
short,0.11,word,related,masterly,CLASSROOM,31107,IB26,Mujer,18,4,13,22,9,0,2,2,0,586.46
short,0.11,word,related,masterly,CLASSROOM,31107,IB27,Mujer,20,20,16,21,13,1,1,7,2,526.42
short,0.11,word,related,masterly,CLASSROOM,31107,IB29,Mujer,18,7,17,20,9,3,4,4,2,NA
short,0.11,word,related,masterly,CLASSROOM,31107,IB32,Mujer,18,13,28,20,15,3,2,4,3,464.36
short,0.11,word,related,masterly,CLASSROOM,31107,IB39,Mujer,19,11,16,14,9,3,1,2,0,530.55
short,0.11,word,related,masterly,CLASSROOM,31107,IA02,Mujer,17,13,9,16,7,0,3,3,0,800.67
short,0.11,word,related,masterly,CLASSROOM,31107,IA09,Mujer,18,9,8,17,9,1,3,4,3,565.13
short,0.11,word,related,masterly,CLASSROOM,31107,IA14,Hombre,19,8,13,13,15,1,1,1,3,632.68
short,0.11,word,related,masterly,CLASSROOM,31107,IA15,Mujer,18,16,17,25,22,6,6,8,2,488.99
short,0.11,word,related,masterly,CLASSROOM,31107,IB10,Mujer,19,10,16,11,8,3,1,0,1,445.82
short,0.11,word,related,masterly,CLASSROOM,31107,IB25,Mujer,19,4,13,8,8,1,1,3,3,800.89
short,0.11,word,related,masterly,CLASSROOM,31107,IB30,Mujer,19,15,12,28,8,0,4,4,0,491.99
short,0.11,word,related,masterly,CLASSROOM,31107,IB31,Mujer,24,20,18,14,8,1,2,1,0,581.36
short,0.11,word,related,masterly,CLASSROOM,31107,IB33,Mujer,20,12,25,31,22,1,8,8,5,636.53
short,0.11,word,related,masterly,CLASSROOM,31107,IB38,Mujer,18,15,20,19,13,3,1,7,3,716.52
short,0.11,word,related,masterly,CLASSROOM,31107,IA03,Mujer,19,20,10,19,9,0,2,5,2,NA
short,0.11,word,related,masterly,CLASSROOM,31107,IA05,Hombre,20,12,18,26,8,4,3,2,0,482.94
short,0.11,word,related,masterly,CLASSROOM,31107,IA08,Mujer,19,10,17,19,10,1,3,6,0,699.31
short,0.11,word,related,masterly,CLASSROOM,31107,IA13,Mujer,22,11,17,9,8,4,2,5,4,992.86
short,0.11,word,related,masterly,CLASSROOM,31107,IA28,Mujer,20,4,14,13,10,0,2,2,3,583.99
short,0.11,word,related,masterly,CLASSROOM,31107,IA35,Mujer,18,15,23,14,19,7,1,7,4,812.03
short,0.11,word,related,masterly,CLASSROOM,31107,IB03,Mujer,18,17,16,14,13,3,1,6,3,503.57
short,0.11,word,related,masterly,CLASSROOM,31107,IB04,Mujer,23,11,14,13,9,2,2,5,1,493.77
short,0.11,word,related,masterly,CLASSROOM,31107,IB05,Mujer,18,12,28,20,12,4,2,3,2,579.69
short,0.11,word,related,masterly,CLASSROOM,31107,IB37,Mujer,20,14,24,29,13,3,8,5,4,442
short,0.11,word,related,masterly,CLASSROOM,31107,IA11,Mujer,19,8,20,21,16,4,2,10,4,1285.59
short,0.11,word,related,masterly,CLASSROOM,31107,IA24,Mujer,22,20,10,11,8,0,3,1,1,812.68
short,0.11,word,related,masterly,CLASSROOM,31107,IA32,Mujer,19,11,15,20,9,3,3,5,0,605.29
