soa,relationproportion,lexicality,relation,prime,target,item ,participant,sex,age,Bilingualism,SPQPos,SPQNeg,SPQDis,OLIFEPos,OLIFENeg,OLIFEDis,OLIFEImp,reactiontime
short,NA,word,unrelated,nail,WATER,11205,DA12,Female,22,12,12,12,8,0,1,0,0,553.06
short,NA,word,unrelated,nail,WATER,11205,DA11,Male,19,13,24,26,17,7,4,7,5,488.47
short,NA,word,unrelated,nail,WATER,11205,DA32,Female,27,20,24,27,15,4,2,11,1,572.4
short,NA,word,unrelated,nail,WATER,11205,DB38,Female,19,12,24,26,16,4,3,3,2,416.53
short,NA,word,unrelated,nail,WATER,11205,DA08,Female,19,14,24,19,17,4,2,7,3,517.22
short,NA,word,unrelated,nail,WATER,11205,DB16,Female,19,14,11,14,8,1,1,1,0,552.94
short,NA,word,unrelated,nail,WATER,11205,DA16,Female,19,11,16,26,12,5,3,5,0,561.44
short,NA,word,unrelated,nail,WATER,11205,DB39,Female,18,4,13,19,9,2,1,4,1,533.76
short,NA,word,unrelated,nail,WATER,11205,DB41,Female,19,8,12,13,8,1,1,0,1,533.76
short,NA,word,unrelated,nail,WATER,11205,DB45,Female,18,14,24,39,17,4,5,10,7,NA
short,NA,word,unrelated,nail,WATER,11205,DA15,Female,21,5,10,22,10,0,3,1,0,592.62
short,NA,word,unrelated,nail,WATER,11205,DB20,Female,19,8,8,19,9,0,5,1,0,529.94
short,NA,word,unrelated,nail,WATER,11205,DA06,Female,18,6,27,22,11,4,4,5,3,579.12
short,NA,word,unrelated,nail,WATER,11205,DB13,Female,19,16,17,25,21,3,3,2,1,585
short,NA,word,unrelated,nail,WATER,11205,DA29,Female,19,20,26,28,18,3,4,9,5,527.12
short,NA,word,unrelated,nail,WATER,11205,DA41,Female,19,6,9,14,8,0,2,5,1,550.91
short,NA,word,unrelated,nail,WATER,11205,DB43,Female,21,12,19,24,14,3,6,7,5,550.91
short,NA,word,unrelated,nail,WATER,11205,DB23,Female,18,8,32,24,20,10,2,7,4,342.8
short,NA,word,unrelated,nail,WATER,11205,DB36,Female,19,11,20,13,17,4,2,7,4,392.72
short,NA,word,unrelated,nail,WATER,11205,DA14,Female,19,13,24,19,14,3,1,0,5,531.05
short,NA,word,unrelated,nail,WATER,11205,DB26,Female,19,4,21,21,19,3,3,4,2,858.37
short,NA,word,unrelated,nail,WATER,11205,DB01,Female,23,9,19,10,9,4,1,5,3,443.02
short,NA,word,unrelated,nail,WATER,11205,DB37,Female,22,13,12,13,6,2,3,2,1,395.37
short,NA,word,unrelated,nail,WATER,11205,DB08,Female,19,12,19,11,15,5,1,4,4,552.69
short,NA,word,unrelated,nail,WATER,11205,DA10,Female,21,13,14,26,19,2,4,6,5,435.32
short,NA,word,unrelated,nail,WATER,11205,DA25,Female,19,4,22,18,14,4,3,6,5,624.33
short,NA,word,unrelated,nail,WATER,11205,DA38,Female,19,8,18,15,22,2,1,8,5,516.5
short,NA,word,unrelated,nail,WATER,11205,DB40,Female,24,7,8,12,6,0,1,0,1,516.5
short,NA,word,unrelated,nail,WATER,11205,DB09,Female,23,11,19,26,18,1,3,2,2,536.64
short,NA,word,unrelated,nail,WATER,11205,DA34,Female,20,12,8,9,19,1,1,6,5,774.94
short,NA,word,unrelated,nail,WATER,11205,DA13,Female,23,6,19,15,10,1,2,1,2,974.19
short,NA,word,unrelated,nail,WATER,11205,DA19,Male,20,13,22,30,29,2,6,8,3,632.3
short,NA,word,unrelated,nail,WATER,11205,DB07,Male,18,12,13,29,11,2,2,7,4,799.44
short,NA,word,unrelated,nail,WATER,11205,DA27,Female,20,9,20,28,23,4,5,4,4,419.21
short,NA,word,unrelated,nail,WATER,11205,DA23,Female,18,12,24,19,12,5,1,6,2,1069.17
short,NA,word,unrelated,nail,WATER,11205,DA21,Female,18,7,19,19,14,5,2,1,2,NA
short,NA,word,unrelated,nail,WATER,11205,DA22,Female,18,11,24,34,21,2,7,10,5,727.71
short,NA,word,unrelated,nail,WATER,11205,DB32,Female,19,13,17,21,16,1,1,3,4,390.03
short,NA,word,unrelated,nail,WATER,11205,DA31,Female,21,12,20,10,15,3,2,6,5,714.04
short,NA,word,unrelated,nail,WATER,11205,DA37,Female,19,4,23,23,19,4,2,8,1,819.59
short,NA,word,unrelated,nail,WATER,11205,DA18,Female,19,12,18,32,19,4,5,5,3,475.57
short,NA,word,unrelated,nail,WATER,11205,DA17,Female,19,4,15,9,11,1,1,1,0,789.61
short,NA,word,unrelated,nail,WATER,11205,DA02,Male,25,4,14,21,17,3,3,5,5,674.04
short,NA,word,unrelated,nail,WATER,11205,DB31,Female,21,14,17,15,14,4,2,4,4,390.56
short,NA,word,unrelated,nail,WATER,11205,DB28,Female,21,16,18,27,18,5,7,8,2,755.02
short,NA,word,unrelated,nail,WATER,11205,DB12,Female,20,7,13,15,8,3,2,5,0,431.59
short,NA,word,unrelated,nail,WATER,11205,DB30,Female,20,14,27,28,22,6,3,10,7,416.39
short,NA,word,unrelated,nail,WATER,11205,DB22,Female,19,20,19,22,12,1,2,3,3,627.14
short,NA,word,unrelated,nail,WATER,11205,DB05,Female,24,14,31,35,18,9,8,10,6,541.96
short,NA,word,unrelated,nail,WATER,11205,DA04,Female,21,10,26,30,18,2,4,9,6,543.87
short,NA,word,unrelated,nail,WATER,11205,DA03,Female,22,16,24,36,24,3,5,4,2,555.62
short,NA,word,unrelated,nail,WATER,11205,DB29,Female,20,9,18,20,11,3,2,4,2,562.76
short,NA,word,unrelated,nail,WATER,11205,DB19,Female,21,15,18,19,14,1,5,3,1,NA
short,NA,word,unrelated,nail,WATER,11205,DB15,Female,18,14,10,28,15,0,5,1,4,NA
short,NA,word,unrelated,nail,WATER,11205,DA07,Male,19,14,19,25,19,1,4,6,1,708.28
long,NA,word,unrelated,nail,WATER,12205,DA28,Female,24,12,10,12,10,1,4,5,1,491.95
long,NA,word,unrelated,nail,WATER,12205,DA30,Female,19,6,14,15,15,0,1,6,2,444.04
long,NA,word,unrelated,nail,WATER,12205,DB35,Female,22,11,14,11,8,2,1,1,1,721.52
long,NA,word,unrelated,nail,WATER,12205,DB24,Female,20,14,12,23,17,3,3,7,2,363.29
long,NA,word,unrelated,nail,WATER,12205,DB06,Female,19,7,16,27,13,1,2,4,1,730.63
long,NA,word,unrelated,nail,WATER,12205,DA05,Female,21,15,13,32,16,0,7,7,4,469.52
long,NA,word,unrelated,nail,WATER,12205,DB44,Female,18,16,21,25,14,5,2,10,6,909.36
long,NA,word,unrelated,nail,WATER,12205,DB18,Male,19,7,12,20,20,1,3,3,5,590.42
long,NA,word,unrelated,nail,WATER,12205,DA36,Male,21,12,11,17,14,0,1,4,2,801.09
long,NA,word,unrelated,nail,WATER,12205,DB27,Female,21,15,13,34,19,2,4,10,2,421.26
long,NA,word,unrelated,nail,WATER,12205,DB04,Female,19,6,9,15,10,0,3,2,0,502.85
long,NA,word,unrelated,nail,WATER,12205,DA09,Female,18,14,20,17,11,2,3,3,2,602.05
long,NA,word,unrelated,nail,WATER,12205,DB11,Female,18,13,20,21,16,6,3,8,5,722.85
long,NA,word,unrelated,nail,WATER,12205,DB34,Female,19,14,11,14,8,0,5,4,0,533.73
long,NA,word,unrelated,nail,WATER,12205,DA01,Female,22,9,9,21,14,3,3,5,1,632.6
long,NA,word,unrelated,nail,WATER,12205,DB17,Female,19,14,21,24,14,3,2,6,3,709.3
long,NA,word,unrelated,nail,WATER,12205,DB33,Female,20,18,9,25,12,2,7,3,2,623.57
long,NA,word,unrelated,nail,WATER,12205,DB21,Female,18,20,21,12,15,3,3,0,2,488.64
long,NA,word,unrelated,nail,WATER,12205,DA33,Female,18,13,12,19,7,0,3,2,1,408.23
long,NA,word,unrelated,nail,WATER,12205,DA24,Female,18,4,21,13,9,3,2,2,3,662.92
long,NA,word,unrelated,nail,WATER,12205,DA20,Female,19,16,14,17,14,0,1,3,2,983.21
long,NA,word,unrelated,nail,WATER,12205,DB25,Female,18,14,16,12,7,4,1,2,4,434.95
long,NA,word,unrelated,nail,WATER,12205,DA26,Female,18,13,21,27,22,6,7,8,3,466.25
long,NA,word,unrelated,nail,WATER,12205,DA40,Male,21,16,16,16,6,6,1,2,3,719.91
long,NA,word,unrelated,nail,WATER,12205,DB42,Female,18,20,20,17,19,5,1,5,5,719.91
long,NA,word,unrelated,nail,WATER,12205,DA39,Female,17,4,17,14,15,4,1,4,2,541.48
long,NA,word,unrelated,nail,WATER,12205,DA12,Female,22,12,12,12,8,0,1,0,0,396.11
long,NA,word,unrelated,nail,WATER,12205,DA11,Male,19,13,24,26,17,7,4,7,5,658.74
long,NA,word,unrelated,nail,WATER,12205,DA32,Female,27,20,24,27,15,4,2,11,1,793.16
long,NA,word,unrelated,nail,WATER,12205,DB38,Female,19,12,24,26,16,4,3,3,2,545.79
long,NA,word,unrelated,nail,WATER,12205,DA08,Female,19,14,24,19,17,4,2,7,3,446.48
long,NA,word,unrelated,nail,WATER,12205,DB16,Female,19,14,11,14,8,1,1,1,0,363.79
long,NA,word,unrelated,nail,WATER,12205,DA16,Female,19,11,16,26,12,5,3,5,0,671.64
long,NA,word,unrelated,nail,WATER,12205,DB39,Female,18,4,13,19,9,2,1,4,1,534.51
long,NA,word,unrelated,nail,WATER,12205,DB41,Female,19,8,12,13,8,1,1,0,1,534.51
long,NA,word,unrelated,nail,WATER,12205,DB45,Female,18,14,24,39,17,4,5,10,7,599.62
long,NA,word,unrelated,nail,WATER,12205,DA15,Female,21,5,10,22,10,0,3,1,0,458.1
long,NA,word,unrelated,nail,WATER,12205,DB20,Female,19,8,8,19,9,0,5,1,0,376.77
long,NA,word,unrelated,nail,WATER,12205,DA06,Female,18,6,27,22,11,4,4,5,3,595.41
long,NA,word,unrelated,nail,WATER,12205,DB13,Female,19,16,17,25,21,3,3,2,1,698.3
long,NA,word,unrelated,nail,WATER,12205,DA29,Female,19,20,26,28,18,3,4,9,5,704.89
long,NA,word,unrelated,nail,WATER,12205,DA41,Female,19,6,9,14,8,0,2,5,1,772.19
long,NA,word,unrelated,nail,WATER,12205,DB43,Female,21,12,19,24,14,3,6,7,5,772.19
long,NA,word,unrelated,nail,WATER,12205,DB23,Female,18,8,32,24,20,10,2,7,4,620.91
long,NA,word,unrelated,nail,WATER,12205,DB36,Female,19,11,20,13,17,4,2,7,4,741.34
long,NA,word,unrelated,nail,WATER,12205,DA14,Female,19,13,24,19,14,3,1,0,5,535.5
long,NA,word,unrelated,nail,WATER,12205,DB26,Female,19,4,21,21,19,3,3,4,2,1101.75
long,NA,word,unrelated,nail,WATER,12205,DB01,Female,23,9,19,10,9,4,1,5,3,693.87
long,NA,word,unrelated,nail,WATER,12205,DB37,Female,22,13,12,13,6,2,3,2,1,396.85
long,NA,word,unrelated,nail,WATER,12205,DB08,Female,19,12,19,11,15,5,1,4,4,834.58
long,NA,word,unrelated,nail,WATER,12205,DA10,Female,21,13,14,26,19,2,4,6,5,532.08
long,NA,word,unrelated,nail,WATER,12205,DA25,Female,19,4,22,18,14,4,3,6,5,863.25
long,NA,word,unrelated,nail,WATER,12205,DA38,Female,19,8,18,15,22,2,1,8,5,496.6
long,NA,word,unrelated,nail,WATER,12205,DB40,Female,24,7,8,12,6,0,1,0,1,496.6
long,NA,word,unrelated,nail,WATER,12205,DB09,Female,23,11,19,26,18,1,3,2,2,651.81
long,NA,word,unrelated,nail,WATER,12205,DA34,Female,20,12,8,9,19,1,1,6,5,677.02
long,NA,word,unrelated,nail,WATER,12205,DA13,Female,23,6,19,15,10,1,2,1,2,348.23
long,NA,word,unrelated,nail,WATER,12205,DA19,Male,20,13,22,30,29,2,6,8,3,604.24
long,NA,word,unrelated,nail,WATER,12205,DB07,Male,18,12,13,29,11,2,2,7,4,513.46
long,NA,word,unrelated,nail,WATER,12205,DA27,Female,20,9,20,28,23,4,5,4,4,425.9
long,NA,word,unrelated,nail,WATER,12205,DA23,Female,18,12,24,19,12,5,1,6,2,379.98
long,NA,word,unrelated,nail,WATER,12205,DA21,Female,18,7,19,19,14,5,2,1,2,585.52
long,NA,word,unrelated,nail,WATER,12205,DA22,Female,18,11,24,34,21,2,7,10,5,655.32
long,NA,word,unrelated,nail,WATER,12205,DB32,Female,19,13,17,21,16,1,1,3,4,493
long,NA,word,unrelated,nail,WATER,12205,DA31,Female,21,12,20,10,15,3,2,6,5,NA
long,NA,word,unrelated,nail,WATER,12205,DA37,Female,19,4,23,23,19,4,2,8,1,1049.54
long,NA,word,unrelated,nail,WATER,12205,DA18,Female,19,12,18,32,19,4,5,5,3,465.2
long,NA,word,unrelated,nail,WATER,12205,DA17,Female,19,4,15,9,11,1,1,1,0,475.57
long,NA,word,unrelated,nail,WATER,12205,DA02,Male,25,4,14,21,17,3,3,5,5,802.67
long,NA,word,unrelated,nail,WATER,12205,DB31,Female,21,14,17,15,14,4,2,4,4,397.24
long,NA,word,unrelated,nail,WATER,12205,DB28,Female,21,16,18,27,18,5,7,8,2,486.66
long,NA,word,unrelated,nail,WATER,12205,DB12,Female,20,7,13,15,8,3,2,5,0,458.48
long,NA,word,unrelated,nail,WATER,12205,DB30,Female,20,14,27,28,22,6,3,10,7,359.65
long,NA,word,unrelated,nail,WATER,12205,DB22,Female,19,20,19,22,12,1,2,3,3,NA
long,NA,word,unrelated,nail,WATER,12205,DB05,Female,24,14,31,35,18,9,8,10,6,1256.27
long,NA,word,unrelated,nail,WATER,12205,DA04,Female,21,10,26,30,18,2,4,9,6,700.46
long,NA,word,unrelated,nail,WATER,12205,DA03,Female,22,16,24,36,24,3,5,4,2,528.1
long,NA,word,unrelated,nail,WATER,12205,DB29,Female,20,9,18,20,11,3,2,4,2,391.45
long,NA,word,unrelated,nail,WATER,12205,DB19,Female,21,15,18,19,14,1,5,3,1,NA
long,NA,word,unrelated,nail,WATER,12205,DB15,Female,18,14,10,28,15,0,5,1,4,341.15
long,NA,word,unrelated,nail,WATER,12205,DA07,Male,19,14,19,25,19,1,4,6,1,967.02
short,NA,pseudoword,unrelated,nail,AGID,51205,DA28,Female,24,12,10,12,10,1,4,5,1,910.21
short,NA,pseudoword,unrelated,nail,AGID,51205,DA30,Female,19,6,14,15,15,0,1,6,2,682.09
short,NA,pseudoword,unrelated,nail,AGID,51205,DB35,Female,22,11,14,11,8,2,1,1,1,628.88
short,NA,pseudoword,unrelated,nail,AGID,51205,DB24,Female,20,14,12,23,17,3,3,7,2,442.63
short,NA,pseudoword,unrelated,nail,AGID,51205,DB06,Female,19,7,16,27,13,1,2,4,1,668.05
short,NA,pseudoword,unrelated,nail,AGID,51205,DA05,Female,21,15,13,32,16,0,7,7,4,542.55
short,NA,pseudoword,unrelated,nail,AGID,51205,DB44,Female,18,16,21,25,14,5,2,10,6,1010.54
short,NA,pseudoword,unrelated,nail,AGID,51205,DB18,Male,19,7,12,20,20,1,3,3,5,451.92
short,NA,pseudoword,unrelated,nail,AGID,51205,DA36,Male,21,12,11,17,14,0,1,4,2,1161.65
short,NA,pseudoword,unrelated,nail,AGID,51205,DB27,Female,21,15,13,34,19,2,4,10,2,565.34
short,NA,pseudoword,unrelated,nail,AGID,51205,DB04,Female,19,6,9,15,10,0,3,2,0,503.76
short,NA,pseudoword,unrelated,nail,AGID,51205,DA09,Female,18,14,20,17,11,2,3,3,2,540.32
short,NA,pseudoword,unrelated,nail,AGID,51205,DB11,Female,18,13,20,21,16,6,3,8,5,622.78
short,NA,pseudoword,unrelated,nail,AGID,51205,DB34,Female,19,14,11,14,8,0,5,4,0,764.75
short,NA,pseudoword,unrelated,nail,AGID,51205,DA01,Female,22,9,9,21,14,3,3,5,1,729.24
short,NA,pseudoword,unrelated,nail,AGID,51205,DB17,Female,19,14,21,24,14,3,2,6,3,612.25
short,NA,pseudoword,unrelated,nail,AGID,51205,DB33,Female,20,18,9,25,12,2,7,3,2,571.15
short,NA,pseudoword,unrelated,nail,AGID,51205,DB21,Female,18,20,21,12,15,3,3,0,2,852.35
short,NA,pseudoword,unrelated,nail,AGID,51205,DA33,Female,18,13,12,19,7,0,3,2,1,538.77
short,NA,pseudoword,unrelated,nail,AGID,51205,DA24,Female,18,4,21,13,9,3,2,2,3,934.34
short,NA,pseudoword,unrelated,nail,AGID,51205,DA20,Female,19,16,14,17,14,0,1,3,2,536.59
short,NA,pseudoword,unrelated,nail,AGID,51205,DB25,Female,18,14,16,12,7,4,1,2,4,539.04
short,NA,pseudoword,unrelated,nail,AGID,51205,DA26,Female,18,13,21,27,22,6,7,8,3,805.46
short,NA,pseudoword,unrelated,nail,AGID,51205,DA40,Male,21,16,16,16,6,6,1,2,3,1783.63
short,NA,pseudoword,unrelated,nail,AGID,51205,DB42,Female,18,20,20,17,19,5,1,5,5,1783.63
short,NA,pseudoword,unrelated,nail,AGID,51205,DA39,Female,17,4,17,14,15,4,1,4,2,648.84
short,NA,pseudoword,unrelated,nail,AGID,51205,DA12,Female,22,12,12,12,8,0,1,0,0,855.88
short,NA,pseudoword,unrelated,nail,AGID,51205,DA11,Male,19,13,24,26,17,7,4,7,5,669.24
short,NA,pseudoword,unrelated,nail,AGID,51205,DA32,Female,27,20,24,27,15,4,2,11,1,773.77
short,NA,pseudoword,unrelated,nail,AGID,51205,DB38,Female,19,12,24,26,16,4,3,3,2,579.99
short,NA,pseudoword,unrelated,nail,AGID,51205,DA08,Female,19,14,24,19,17,4,2,7,3,517.23
short,NA,pseudoword,unrelated,nail,AGID,51205,DB16,Female,19,14,11,14,8,1,1,1,0,799.72
short,NA,pseudoword,unrelated,nail,AGID,51205,DA16,Female,19,11,16,26,12,5,3,5,0,1097.5
short,NA,pseudoword,unrelated,nail,AGID,51205,DB39,Female,18,4,13,19,9,2,1,4,1,612.34
short,NA,pseudoword,unrelated,nail,AGID,51205,DB41,Female,19,8,12,13,8,1,1,0,1,612.34
short,NA,pseudoword,unrelated,nail,AGID,51205,DB45,Female,18,14,24,39,17,4,5,10,7,628.04
short,NA,pseudoword,unrelated,nail,AGID,51205,DA15,Female,21,5,10,22,10,0,3,1,0,727.84
short,NA,pseudoword,unrelated,nail,AGID,51205,DB20,Female,19,8,8,19,9,0,5,1,0,568.1
short,NA,pseudoword,unrelated,nail,AGID,51205,DA06,Female,18,6,27,22,11,4,4,5,3,715.96
short,NA,pseudoword,unrelated,nail,AGID,51205,DB13,Female,19,16,17,25,21,3,3,2,1,638.85
short,NA,pseudoword,unrelated,nail,AGID,51205,DA29,Female,19,20,26,28,18,3,4,9,5,1110.54
short,NA,pseudoword,unrelated,nail,AGID,51205,DA41,Female,19,6,9,14,8,0,2,5,1,615.83
short,NA,pseudoword,unrelated,nail,AGID,51205,DB43,Female,21,12,19,24,14,3,6,7,5,615.83
short,NA,pseudoword,unrelated,nail,AGID,51205,DB23,Female,18,8,32,24,20,10,2,7,4,558.61
short,NA,pseudoword,unrelated,nail,AGID,51205,DB36,Female,19,11,20,13,17,4,2,7,4,617.01
short,NA,pseudoword,unrelated,nail,AGID,51205,DA14,Female,19,13,24,19,14,3,1,0,5,NA
short,NA,pseudoword,unrelated,nail,AGID,51205,DB26,Female,19,4,21,21,19,3,3,4,2,1054.66
short,NA,pseudoword,unrelated,nail,AGID,51205,DB01,Female,23,9,19,10,9,4,1,5,3,936.78
short,NA,pseudoword,unrelated,nail,AGID,51205,DB37,Female,22,13,12,13,6,2,3,2,1,497.07
short,NA,pseudoword,unrelated,nail,AGID,51205,DB08,Female,19,12,19,11,15,5,1,4,4,582.65
short,NA,pseudoword,unrelated,nail,AGID,51205,DA10,Female,21,13,14,26,19,2,4,6,5,531.36
short,NA,pseudoword,unrelated,nail,AGID,51205,DA25,Female,19,4,22,18,14,4,3,6,5,765.24
short,NA,pseudoword,unrelated,nail,AGID,51205,DA38,Female,19,8,18,15,22,2,1,8,5,733.35
short,NA,pseudoword,unrelated,nail,AGID,51205,DB40,Female,24,7,8,12,6,0,1,0,1,733.35
short,NA,pseudoword,unrelated,nail,AGID,51205,DB09,Female,23,11,19,26,18,1,3,2,2,678.82
short,NA,pseudoword,unrelated,nail,AGID,51205,DA34,Female,20,12,8,9,19,1,1,6,5,802.74
short,NA,pseudoword,unrelated,nail,AGID,51205,DA13,Female,23,6,19,15,10,1,2,1,2,736.87
short,NA,pseudoword,unrelated,nail,AGID,51205,DA19,Male,20,13,22,30,29,2,6,8,3,561.3
short,NA,pseudoword,unrelated,nail,AGID,51205,DB07,Male,18,12,13,29,11,2,2,7,4,681.29
short,NA,pseudoword,unrelated,nail,AGID,51205,DA27,Female,20,9,20,28,23,4,5,4,4,599.3
short,NA,pseudoword,unrelated,nail,AGID,51205,DA23,Female,18,12,24,19,12,5,1,6,2,1193.31
short,NA,pseudoword,unrelated,nail,AGID,51205,DA21,Female,18,7,19,19,14,5,2,1,2,699.73
short,NA,pseudoword,unrelated,nail,AGID,51205,DA22,Female,18,11,24,34,21,2,7,10,5,875.7
short,NA,pseudoword,unrelated,nail,AGID,51205,DB32,Female,19,13,17,21,16,1,1,3,4,791.29
short,NA,pseudoword,unrelated,nail,AGID,51205,DA31,Female,21,12,20,10,15,3,2,6,5,1032.33
short,NA,pseudoword,unrelated,nail,AGID,51205,DA37,Female,19,4,23,23,19,4,2,8,1,NA
short,NA,pseudoword,unrelated,nail,AGID,51205,DA18,Female,19,12,18,32,19,4,5,5,3,586.41
short,NA,pseudoword,unrelated,nail,AGID,51205,DA17,Female,19,4,15,9,11,1,1,1,0,1080.29
short,NA,pseudoword,unrelated,nail,AGID,51205,DA02,Male,25,4,14,21,17,3,3,5,5,685.57
short,NA,pseudoword,unrelated,nail,AGID,51205,DB31,Female,21,14,17,15,14,4,2,4,4,671.26
short,NA,pseudoword,unrelated,nail,AGID,51205,DB28,Female,21,16,18,27,18,5,7,8,2,801.42
short,NA,pseudoword,unrelated,nail,AGID,51205,DB12,Female,20,7,13,15,8,3,2,5,0,990.95
short,NA,pseudoword,unrelated,nail,AGID,51205,DB30,Female,20,14,27,28,22,6,3,10,7,575.69
short,NA,pseudoword,unrelated,nail,AGID,51205,DB22,Female,19,20,19,22,12,1,2,3,3,708.08
short,NA,pseudoword,unrelated,nail,AGID,51205,DB05,Female,24,14,31,35,18,9,8,10,6,893.93
short,NA,pseudoword,unrelated,nail,AGID,51205,DA04,Female,21,10,26,30,18,2,4,9,6,706.07
short,NA,pseudoword,unrelated,nail,AGID,51205,DA03,Female,22,16,24,36,24,3,5,4,2,NA
short,NA,pseudoword,unrelated,nail,AGID,51205,DB29,Female,20,9,18,20,11,3,2,4,2,780.9
short,NA,pseudoword,unrelated,nail,AGID,51205,DB19,Female,21,15,18,19,14,1,5,3,1,751.42
short,NA,pseudoword,unrelated,nail,AGID,51205,DB15,Female,18,14,10,28,15,0,5,1,4,452.24
short,NA,pseudoword,unrelated,nail,AGID,51205,DA07,Male,19,14,19,25,19,1,4,6,1,1110.58
long,NA,pseudoword,unrelated,nail,AGID,52205,DA28,Female,24,12,10,12,10,1,4,5,1,603.28
long,NA,pseudoword,unrelated,nail,AGID,52205,DA30,Female,19,6,14,15,15,0,1,6,2,610.29
long,NA,pseudoword,unrelated,nail,AGID,52205,DB35,Female,22,11,14,11,8,2,1,1,1,NA
long,NA,pseudoword,unrelated,nail,AGID,52205,DB24,Female,20,14,12,23,17,3,3,7,2,426.48
long,NA,pseudoword,unrelated,nail,AGID,52205,DB06,Female,19,7,16,27,13,1,2,4,1,991.57
long,NA,pseudoword,unrelated,nail,AGID,52205,DA05,Female,21,15,13,32,16,0,7,7,4,498.83
long,NA,pseudoword,unrelated,nail,AGID,52205,DB44,Female,18,16,21,25,14,5,2,10,6,816.48
long,NA,pseudoword,unrelated,nail,AGID,52205,DB18,Male,19,7,12,20,20,1,3,3,5,788.95
long,NA,pseudoword,unrelated,nail,AGID,52205,DA36,Male,21,12,11,17,14,0,1,4,2,919.03
long,NA,pseudoword,unrelated,nail,AGID,52205,DB27,Female,21,15,13,34,19,2,4,10,2,481.93
long,NA,pseudoword,unrelated,nail,AGID,52205,DB04,Female,19,6,9,15,10,0,3,2,0,516.42
long,NA,pseudoword,unrelated,nail,AGID,52205,DA09,Female,18,14,20,17,11,2,3,3,2,636.09
long,NA,pseudoword,unrelated,nail,AGID,52205,DB11,Female,18,13,20,21,16,6,3,8,5,538.07
long,NA,pseudoword,unrelated,nail,AGID,52205,DB34,Female,19,14,11,14,8,0,5,4,0,896.61
long,NA,pseudoword,unrelated,nail,AGID,52205,DA01,Female,22,9,9,21,14,3,3,5,1,648.04
long,NA,pseudoword,unrelated,nail,AGID,52205,DB17,Female,19,14,21,24,14,3,2,6,3,1290.53
long,NA,pseudoword,unrelated,nail,AGID,52205,DB33,Female,20,18,9,25,12,2,7,3,2,611.51
long,NA,pseudoword,unrelated,nail,AGID,52205,DB21,Female,18,20,21,12,15,3,3,0,2,1543.41
long,NA,pseudoword,unrelated,nail,AGID,52205,DA33,Female,18,13,12,19,7,0,3,2,1,482.97
long,NA,pseudoword,unrelated,nail,AGID,52205,DA24,Female,18,4,21,13,9,3,2,2,3,667.22
long,NA,pseudoword,unrelated,nail,AGID,52205,DA20,Female,19,16,14,17,14,0,1,3,2,546.23
long,NA,pseudoword,unrelated,nail,AGID,52205,DB25,Female,18,14,16,12,7,4,1,2,4,781.41
long,NA,pseudoword,unrelated,nail,AGID,52205,DA26,Female,18,13,21,27,22,6,7,8,3,707.71
long,NA,pseudoword,unrelated,nail,AGID,52205,DA40,Male,21,16,16,16,6,6,1,2,3,1404.44
long,NA,pseudoword,unrelated,nail,AGID,52205,DB42,Female,18,20,20,17,19,5,1,5,5,1404.44
long,NA,pseudoword,unrelated,nail,AGID,52205,DA39,Female,17,4,17,14,15,4,1,4,2,1380.23
long,NA,pseudoword,unrelated,nail,AGID,52205,DA12,Female,22,12,12,12,8,0,1,0,0,535.39
long,NA,pseudoword,unrelated,nail,AGID,52205,DA11,Male,19,13,24,26,17,7,4,7,5,1081.06
long,NA,pseudoword,unrelated,nail,AGID,52205,DA32,Female,27,20,24,27,15,4,2,11,1,540.55
long,NA,pseudoword,unrelated,nail,AGID,52205,DB38,Female,19,12,24,26,16,4,3,3,2,570.05
long,NA,pseudoword,unrelated,nail,AGID,52205,DA08,Female,19,14,24,19,17,4,2,7,3,494.79
long,NA,pseudoword,unrelated,nail,AGID,52205,DB16,Female,19,14,11,14,8,1,1,1,0,1342.76
long,NA,pseudoword,unrelated,nail,AGID,52205,DA16,Female,19,11,16,26,12,5,3,5,0,864.68
long,NA,pseudoword,unrelated,nail,AGID,52205,DB39,Female,18,4,13,19,9,2,1,4,1,752.45
long,NA,pseudoword,unrelated,nail,AGID,52205,DB41,Female,19,8,12,13,8,1,1,0,1,752.45
long,NA,pseudoword,unrelated,nail,AGID,52205,DB45,Female,18,14,24,39,17,4,5,10,7,824.4
long,NA,pseudoword,unrelated,nail,AGID,52205,DA15,Female,21,5,10,22,10,0,3,1,0,386.68
long,NA,pseudoword,unrelated,nail,AGID,52205,DB20,Female,19,8,8,19,9,0,5,1,0,856.28
long,NA,pseudoword,unrelated,nail,AGID,52205,DA06,Female,18,6,27,22,11,4,4,5,3,644.13
long,NA,pseudoword,unrelated,nail,AGID,52205,DB13,Female,19,16,17,25,21,3,3,2,1,717.24
long,NA,pseudoword,unrelated,nail,AGID,52205,DA29,Female,19,20,26,28,18,3,4,9,5,719.27
long,NA,pseudoword,unrelated,nail,AGID,52205,DA41,Female,19,6,9,14,8,0,2,5,1,1367.32
long,NA,pseudoword,unrelated,nail,AGID,52205,DB43,Female,21,12,19,24,14,3,6,7,5,1367.32
